Province,City,Area Name,Can do delivery
ILOILO,ILOILO-CABATUAN,TUPOL CENTRAL,1
ILOILO,ILOILO-MAASIN,MANDOG,1
ILOILO,TIGBAUAN,GUISIAN,1
ILOILO,ILOILO-CABATUAN,GAUB,1
ILOILO,TIGBAUAN,ISIAN,1
ILOILO,SAN-JOAQUIN,LANGCA,1
ILOILO,SARA,DOMINGO,1
ILOILO,DINGLE,GUTAO,1
ILOILO,SARA,AGUIRRE,1
ILOILO,LEON,LANG-OG,1
ILOILO,ILOILO-CITY,LUNA (LA PAZ),1
ILOILO,ILOILO-CITY,LANIT,1
ILOILO,MIAGAO,NAROROGAN,1
ILOILO,ILOILO-CABATUAN,MANGUNA,1
ILOILO,JANIUAY,DON T. LUTERO WEST POB. (DON T. LUTERO NORTH),1
ILOILO,NEW-LUCENA,CAGBAN,1
ILOILO,TIGBAUAN,JAMOG,1
ILOILO,ILOILO-CONCEPCION,JAMUL-AWON,1
ILOILO,LEON,LIGTOS,1
ILOILO,PASSI-CITY,MAN-IT,1
ILOILO,ANILAO,MEDINA,1
ILOILO,BAROTAC-VIEJO,NATIVIDAD,1
ILOILO,TUBUNGAN,NAVILLAN,1
ILOILO,CARLES,MANLOT,1
ILOILO,TIGBAUAN,CORDOVA SUR,1
ILOILO,ILOILO-CITY,ONATE DE LEON,1
ILOILO,DUENAS,PONONG PEQUENO,1
ILOILO,ILOILO-CITY,KAUSWAGAN,1
ILOILO,ILOILO-CITY,YULO-ARROYO,1
ILOILO,AJUY,ADCADARAO,1
ISABELA,ISABELA-SANTO-TOMAS,BARUMBONG,1
ISABELA,ANGADANAN,BARANGCUAG,1
ISABELA,GAMU,BARCOLAN,1
ISABELA,CAUAYAN-CITY,BARINGIN NORTE,1
ISABELA,CAUAYAN-CITY,BARINGIN SUR,1
ISABELA,TUMAUINI,BARANGAY DISTRICT 3 (POB.),1
ISABELA,TUMAUINI,BARANGAY DISTRICT 4 (POB.),1
ISABELA,JONES,BARANGAY I (POB.),1
ISABELA,ISABELA-SAN-MATEO,BARANGAY II (POB.),1
ISABELA,TUMAUINI,PARAGU,1
ISABELA,ISABELA-CABATUAN,PARAISO,1
ISABELA,ILAGAN,PASA,1
ISABELA,ISABELA-SAN-ISIDRO,PATANAD,1
ISABELA,ISABELA-SAN-AGUSTIN,PANANG,1
ISABELA,PALANAN,ALOMANAY,0
ISABELA,ISABELA-QUEZON,ALUNAN (POB.),1
ISABELA,SAN-MARIANO,ALIBADABAD,1
ISABELA,ILAGAN,ALIBAGU,1
ISABELA,CAUAYAN-CITY,ALICAOCAO,1
ISABELA,CAUAYAN-CITY,ALINAM,1
ISABELA,ANGADANAN,ALLANGIGAN,1
ISABELA,ILAGAN,ALLINGUIGAN 2ND,1
ISABELA,ILAGAN,ALLINGUIGAN 3RD,1
ISABELA,JONES,ABULAN,1
ISABELA,DELFIN-ALBANO,AGA,1
ISABELA,ECHAGUE,BUSILELAO,1
ISABELA,SAN-MARIANO,BUYASAN,1
ISABELA,ISABELA-SANTO-TOMAS,CALANIGAN SUR,1
ISABELA,ISABELA-SANTO-TOMAS,CANOGAN ALTO,1
ISABELA,JONES,PALAGAO,1
ISABELA,ISABELA-NAGUILIAN,PALATTAO,1
ISABELA,ILAGAN,PALIUEG,1
ISABELA,ILAGAN,BIGAO,1
ISABELA,ILAGAN,CABESERIA 10 (LAPIGUI),1
ISABELA,ILAGAN,CABESERIA 27 (ABUAN),1
ISABELA,ILAGAN,CADU,1
ISABELA,ILAGAN,CAPELLAN,1
ISABELA,DELFIN-ALBANO,CAPITOL,1
ISABELA,BENITO-SOLIVEN,CAPUSERAN (CAPUROCAN),1
ISABELA,CAUAYAN-CITY,CARABATAN BACARENO,1
ISABELA,CAUAYAN-CITY,CARABATAN PUNTA,1
ISABELA,ISABELA-SAN-PABLO,CARALUCUD,1
ISABELA,ISABELA-SAN-MANUEL,CARANIOGAN,1
ISABELA,MALLIG,CASILI,1
ISABELA,ECHAGUE,CASTILLO,1
ISABELA,CABAGAN,CATABAYUNGAN,1
ISABELA,SAN-MARIANO,CATAGUING,1
ISABELA,CAUAYAN-CITY,CATALINA,1
ISABELA,ILAGAN,CARIKKIKAN NORTE,1
ISABELA,DELFIN-ALBANO,CARMENCITA,1
ISABELA,TUMAUINI,CARPENTERO,1
ISABELA,CABAGAN,CASIBARAG SUR,1
ISABELA,ANGADANAN,CAMPANARIO,1
ISABELA,ISABELA-CABATUAN,CANAN,1
ISABELA,ANGADANAN,CANANGAN,1
ISABELA,ISABELA-SANTO-TOMAS,CANOGAN ABAJO SUR,1
ISABELA,CABAGAN,CANSAN,1
ISABELA,ECHAGUE,PAG-ASA,1
ISABELA,RAMON,PAGRANG-AYAN,1
ISABELA,ISABELA-CABATUAN,NUEVA ERA,1
ISABELA,ISABELA-SAN-MANUEL,NUEVA ERA,1
ISABELA,MALLIG,OLANGO,1
ISABELA,SAN-MARIANO,OLD SAN MARIANO,1
ISABELA,ILAGAN,OSMENA (SINIPPIL),1
ISABELA,ISABELA-ALICIA,PADDAD,1
ISABELA,CAUAYAN-CITY,PINOMA,1
ISABELA,ISABELA-AURORA,SANTA RITA,1
ISABELA,ISABELA-SANTA-MARIA,POBLACION 1,1
ISABELA,ISABELA-SANTA-MARIA,POBLACION 3,1
ISABELA,ISABELA-SAN-PABLO,POBLACION,1
ISABELA,ILAGAN,PILAR,1
ISABELA,CABAGAN,PILIG ALTO,1
ISABELA,MACONACON,SANTA MARINA (DIANGGO),0
ISABELA,MALLIG,SIEMPRE VIVA SUR,1
ISABELA,CAUAYAN-CITY,TAGARAN,1
ISABELA,ECHAGUE,SILAUAN NORTE (POB.),1
ISABELA,ISABELA-SAN-MATEO,SAN ROQUE,1
ISABELA,ISABELA-SANTO-TOMAS,SAN ROQUE,1
ISABELA,ISABELA-AURORA,SANTA ROSA,1
ISABELA,SANTIAGO-CITY,SANTA ROSA,1
ISABELA,ISABELA-NAGUILIAN,SANTA VICTORIA (VILLA CAPUCHINO),1
ISABELA,TUMAUINI,SANTA VISITACION (MAGGAYU),1
ISABELA,ECHAGUE,SINABBARAN,1
ISABELA,ISABELA-QUIRINO,SINAIT,1
ISABELA,ISABELA-ROXAS,SINAMAR,1
ISABELA,ISABELA-SAN-AGUSTIN,SINAOANGAN SUR,1
ISABELA,ECHAGUE,SAN SALVADOR,1
ISABELA,RAMON,SAN SEBASTIAN,1
ISABELA,BENITO-SOLIVEN,SANTIAGO,1
ISABELA,REINA-MERCEDES,SANTIAGO,1
ISABELA,ILAGAN,SINDON BAYABO,1
ISABELA,SANTIAGO-CITY,SINILI,1
ISABELA,REINA-MERCEDES,SINIPPIL,1
ISABELA,ECHAGUE,SANTO DOMINGO,1
ISABELA,ISABELA-LUNA,SANTO DOMINGO,1
ISABELA,TUMAUINI,SISIM ABAJO,1
ISABELA,TUMAUINI,SISIM ALTO,1
ISABELA,CABAGAN,TALLAG,1
ISABELA,REINA-MERCEDES,TALLUNGAN (POB.),1
ISABELA,ANGADANAN,SAN VICENTE,1
ISABELA,ISABELA-QUIRINO,SAN VICENTE,1
ISABELA,ISABELA-SANTO-TOMAS,SAN VICENTE,1
ISABELA,TUMAUINI,SAN VICENTE,1
ISABELA,ILAGAN,SAN VICENTE (POB.),1
ISABELA,GAMU,SONGSONG,1
ISABELA,ANGADANAN,SANTO NINO,1
ISABELA,TUMAUINI,SANTO NINO,1
ISABELA,TUMAUINI,SANTA,1
ISABELA,DELFIN-ALBANO,SANTO ROSARIO,1
ISABELA,ISABELA-BURGOS,SAN MIGUEL,1
ISABELA,ISABELA-QUIRINO,SANTA CATALINA,1
ISABELA,TUMAUINI,SANTA CATALINA,1
ISABELA,ISABELA-ALICIA,SANTO TOMAS,1
ISABELA,ILAGAN,SANTO TOMAS,1
ISABELA,ISABELA-SAN-AGUSTIN,SANTOS,1
ISABELA,ISABELA-QUIRINO,SUERTE,1
ISABELA,DELFIN-ALBANO,SAN NICOLAS (FUSI),1
ISABELA,ILAGAN,SAN PABLO,1
ISABELA,SAN-MARIANO,SAN PABLO,1
ISABELA,ISABELA-SAN-MANUEL,SANTA CRUZ,1
ISABELA,ANGADANAN,SARANAY,1
ISABELA,ISABELA-CABATUAN,SARANAY,1
ISABELA,CABAGAN,SAUI,1
ISABELA,ISABELA-NAGUILIAN,SURCOC,1
ISABELA,SAN-MARIANO,SAN PEDRO,1
ISABELA,TUMAUINI,SAN PEDRO,1
ISABELA,MALLIG,SAN PEDRO (BARUCBUC SUR),1
ISABELA,ISABELA-AURORA,SAN PEDRO-SAN PABLO (POB.),1
ISABELA,SAN-MARIANO,SANTA FILOMINA,1
ISABELA,BENITO-SOLIVEN,SEVILLANA,1
ISABELA,ISABELA-AURORA,SAN RAFAEL,1
ISABELA,ISABELA-ROXAS,SAN RAFAEL,1
ISABELA,JONES,SANTA ISABEL,1
ISABELA,ILAGAN,SANTA ISABEL NORTE,1
ISABELA,PALANAN,SANTA JACINTA,0
ISABELA,ISABELA-SANTO-TOMAS,SAN RAFAEL ABAJO,1
ISABELA,ISABELA-SANTA-MARIA,SAN RAFAEL EAST,1
ISABELA,MALLIG,SAN RAMON,1
ISABELA,CAUAYAN-CITY,SANTA LUCIANA (DABURAB 2),1
ISABELA,ISABELA-ALICIA,SANTA MARIA,1
ISABELA,CAUAYAN-CITY,SANTA MARIA,1
ISABELA,CABAGAN,BALASIG,1
ISABELA,ILAGAN,BANGAG,1
ISABELA,ECHAGUE,AROMIN,1
ISABELA,JONES,ARUBUB,1
ISABELA,ISABELA-SAN-PABLO,AUITAN,1
ISABELA,ISABELA-ALICIA,AURORA,1
ISABELA,SANTIAGO-CITY,BANNAWAG NORTE,1
ISABELA,REINA-MERCEDES,BANQUERO,1
ISABELA,ECHAGUE,BABARAN,1
ISABELA,ANGADANAN,BANTUG,1
ISABELA,RAMON,BANTUG,1
ISABELA,TUMAUINI,BANTUG,1
ISABELA,ISABELA-ROXAS,BANTUG (POB.),1
ISABELA,ISABELA-ALICIA,BANTUG-PETINES,1
ISABELA,ISABELA-SAN-MATEO,BACARENA,1
ISABELA,ECHAGUE,BACRADAL,1
ISABELA,CAUAYAN-CITY,BACULOD,1
ISABELA,ISABELA-SANTO-TOMAS,BAGABAG,1
ISABELA,RAMON,AMBATALI,1
ISABELA,ISABELA-SANTO-TOMAS,AMMUGAUAN,1
ISABELA,ISABELA-ALICIA,BAGNOS,1
ISABELA,ISABELA-ROXAS,ANAO,1
ISABELA,DELFIN-ALBANO,ANDARAYAN,1
ISABELA,DELFIN-ALBANO,ANEG,1
ISABELA,ISABELA-NAGUILIAN,BAGONG SIKAT,1
ISABELA,ISABELA-SAN-PABLO,BALLACAYU,1
ISABELA,ISABELA-AURORA,BALLESTEROS,1
ISABELA,BENITO-SOLIVEN,BALLIAO,1
ISABELA,ILAGAN,BAGONG SILANG,1
ISABELA,ISABELA-AURORA,BAGONG TANZA,1
ISABELA,TUMAUINI,ANNAFUNAN,1
ISABELA,ISABELA-SAN-PABLO,ANNANUMAN,1
ISABELA,SAN-GUILLERMO,ANONANG,1
ISABELA,CORDON,ANONANG (BALITOC),1
ISABELA,TUMAUINI,BALUG,1
ISABELA,ISABELA-SANTO-TOMAS,ANTAGAN,1
ISABELA,TUMAUINI,ANTAGAN II,1
ISABELA,ISABELA-ALICIA,ANTONINO (POB.),1
ISABELA,ILAGAN,BAGUMBAYAN (POB.),1
ISABELA,MACONACON,APLAYA,0
ISABELA,TUMAUINI,ARCON,1
ISABELA,SAN-GUILLERMO,ARINGAY,1
ISABELA,ISABELA-ALICIA,CALAOCAN (POB.),1
ISABELA,TUMAUINI,CALIGAYAN,1
ISABELA,ISABELA-SANTO-TOMAS,CALINAOAN CENTRO,1
ISABELA,ISABELA-SANTO-TOMAS,CALINAOAN NORTE,1
ISABELA,DELFIN-ALBANO,CALINAOAN SUR,1
ISABELA,ISABELA-ALICIA,CALLAO,1
ISABELA,DINAPIGUE,BUCAL NORTE,0
ISABELA,CAUAYAN-CITY,BUENA SUERTE,1
ISABELA,ILAGAN,CABANNUNGAN 2ND,1
ISABELA,ISABELA-SAN-MANUEL,CABARITAN,1
ISABELA,DIVILACAN,BICOBIAN,0
ISABELA,ISABELA-SANTO-TOMAS,BIGA OCCIDENTAL,1
ISABELA,ANGADANAN,BUENAVISTA,1
ISABELA,GAMU,BUENAVISTA,1
ISABELA,SANTIAGO-CITY,BUENAVISTA,1
ISABELA,ILAGAN,CABESERIA 14 AND 16 (CASILAGAN),1
ISABELA,ILAGAN,CABESERIA 19 (VILLA SUERTE),1
ISABELA,ILAGAN,CABESERIA 2 (DAPPAT),1
ISABELA,ILAGAN,CABESERIA 22 (SABLANG),1
ISABELA,ILAGAN,CABESERIA 25 (STA. LUCIA),1
ISABELA,ILAGAN,CABESERIA 4 (SAN MANUEL),1
ISABELA,ILAGAN,CABESERIA 7 (NANGALISAN),1
ISABELA,ILAGAN,CABESERIA 9 AND 11 (CAPOGOTAN),1
ISABELA,CAUAYAN-CITY,BUGALLON,1
ISABELA,RAMON,BUGALLON NORTE,1
ISABELA,RAMON,BUGALLON PROPER (POB.),1
ISABELA,REINA-MERCEDES,BINARSANG,1
ISABELA,ISABELA-QUIRINO,BINARZANG,1
ISABELA,CAUAYAN-CITY,CABUGAO,1
ISABELA,SANTIAGO-CITY,CABULAY,1
ISABELA,MALLIG,BINMONTON,1
ISABELA,BENITO-SOLIVEN,BINOGTUNGAN,1
ISABELA,ISABELA-SAN-ISIDRO,CAMARAG,1
ISABELA,ISABELA-AURORA,CAMARUNGGAYAN,1
ISABELA,TUMAUINI,CAMASI,1
ISABELA,SAN-MARIANO,BITABIAN,1
ISABELA,ISABELA-SAN-PABLO,CADDANGAN/LIMBAUAN,1
ISABELA,ISABELA-AURORA,BOLINAO,1
ISABELA,ISABELA-SANTO-TOMAS,BOLINAO-CULALABO,1
ISABELA,ISABELA-SAN-AGUSTIN,BAUTISTA,1
ISABELA,DELFIN-ALBANO,BAYABO,1
ISABELA,ISABELA-ALICIA,BURGOS,1
ISABELA,ISABELA-NAGUILIAN,BURGOS,1
ISABELA,RAMON,BURGOS,1
ISABELA,ANGADANAN,CALABAYAN-MINANGA,1
ISABELA,ISABELA-LUNA,BUSTAMANTE,1
ISABELA,ANGADANAN,CALACCAB,1
ISABELA,ISABELA-SAN-PABLO,CALAMAGUI,1
ISABELA,ILAGAN,CALAMAGUI 1ST,1
ISABELA,ILAGAN,CALAMAGUI 2ND,1
ISABELA,ANGADANAN,BONIFACIO,1
ISABELA,ISABELA-ALICIA,BONIFACIO,1
ISABELA,CAUAYAN-CITY,BUYON,1
ISABELA,ISABELA-SANTO-TOMAS,CALANIGAN NORTE,1
ISABELA,SANTIAGO-CITY,CALAO EAST (POB.),1
ISABELA,ANGADANAN,CALAOCAN,1
ISABELA,ISABELA-CABATUAN,CALAOCAN,1
ISABELA,SANTIAGO-CITY,CALAOCAN,1
ISABELA,ISABELA-SAN-MATEO,BELLA LUZ,1
ISABELA,ISABELA-ALICIA,RIZAL,1
ISABELA,ISABELA-QUIRINO,RIZAL,1
ISABELA,ANGADANAN,SALAY,1
ISABELA,ISABELA-SAN-AGUSTIN,SALAY,1
ISABELA,ILAGAN,SALINDINGAN,1
ISABELA,ISABELA-SAN-MATEO,SALINUNGAN WEST,1
ISABELA,MALLIG,SAN JOSE NORTE I,1
ISABELA,REINA-MERCEDES,SALUCONG,1
ISABELA,CABAGAN,SAN ANTONIO,1
ISABELA,DELFIN-ALBANO,SAN ANTONIO,1
ISABELA,JONES,SAN ANTONIO,1
ISABELA,ISABELA-ROXAS,SAN ANTONIO,1
ISABELA,ISABELA-SAN-MATEO,SAN ANTONIO,1
ISABELA,ISABELA-ALICIA,SAN ANTONIO (POB.),1
ISABELA,MALLIG,SAN JOSE SUR,1
ISABELA,ECHAGUE,SAN ANTONIO MINIT,1
ISABELA,DELFIN-ALBANO,SAN JUAN,1
ISABELA,ECHAGUE,SAN JUAN,1
ISABELA,ILAGAN,SAN JUAN,1
ISABELA,ISABELA-QUIRINO,SAN JUAN,1
ISABELA,JONES,PONGPONGAN,1
ISABELA,ISABELA-ALICIA,SALVACION,1
ISABELA,ECHAGUE,SALVACION,1
ISABELA,BENITO-SOLIVEN,SAN CARLOS,1
ISABELA,ISABELA-AURORA,SAN JUAN (POB.),1
ISABELA,CORDON,SAN JUAN (SAN JUAN ESTE),1
ISABELA,ISABELA-CABATUAN,SAMPALOC,1
ISABELA,ECHAGUE,SAN FELIPE,1
ISABELA,ILAGAN,SAN FELIPE,1
ISABELA,CAUAYAN-CITY,SAN FERMIN,1
ISABELA,SAN-GUILLERMO,PROGRESO,1
ISABELA,ISABELA-ALICIA,SAN FERNANDO,1
ISABELA,ISABELA-ROXAS,SAN LUIS,1
ISABELA,ISABELA-SAN-MATEO,SAN MANUEL,1
ISABELA,ANGADANAN,SAN MARCELO,1
ISABELA,ISABELA-ALICIA,SAN FRANCISCO,1
ISABELA,BENITO-SOLIVEN,SAN FRANCISCO,1
ISABELA,CAUAYAN-CITY,SAN FRANCISCO,1
ISABELA,ISABELA-SAN-MANUEL,SAN FRANCISCO,1
ISABELA,SAN-GUILLERMO,SAN FRANCISCO SUR,1
ISABELA,SAN-GUILLERMO,SAN MARIANO SUR,1
ISABELA,ISABELA-QUIRINO,SAN MATEO,1
ISABELA,TUMAUINI,SAN MATEO,1
ISABELA,ISABELA-AURORA,SAN ANDRES,1
ISABELA,ISABELA-SAN-MATEO,SAN ANDRES,1
ISABELA,ISABELA-CABATUAN,SAN ANDRES (TEODORO ABAD),1
ISABELA,ANGADANAN,SAN GUILLERMO,1
ISABELA,ISABELA-SAN-MATEO,SAN IGNACIO,1
ISABELA,ILAGAN,SAN IGNACIO (CANAPI),1
ISABELA,ISABELA-LUNA,PUROC,1
ISABELA,SANTIAGO-CITY,RIZAL,1
ISABELA,ISABELA-SAN-ISIDRO,RIZAL WEST (POB.),1
ISABELA,ISABELA-AURORA,RIZALUNA (LAPUZ),1
ISABELA,CORDON,RIZALUNA (RIZALUNA OESTE),1
ISABELA,RAMON,PUROK NI BULAN,1
ISABELA,SANTIAGO-CITY,ROSARIO,1
ISABELA,CORDON,QUEZON (CENTRO NORTE ESTE),1
ISABELA,ISABELA-NAGUILIAN,QUEZON (POB.),1
ISABELA,CORDON,ROXAS POB. (CENTRO SUR),1
ISABELA,ECHAGUE,RUMANG-AY,1
ISABELA,CAUAYAN-CITY,SAN ISIDRO,1
ISABELA,DELFIN-ALBANO,SAN ISIDRO,1
ISABELA,PALANAN,SAN ISIDRO,0
ISABELA,ISABELA-QUIRINO,SAN ISIDRO,1
ISABELA,ISABELA-ROXAS,QUILING,1
ISABELA,ISABELA-SAN-AGUSTIN,QUIMALABASA NORTE,1
ISABELA,ISABELA-NAGUILIAN,QUINALABASA,1
ISABELA,ISABELA-SANTA-MARIA,SAN ISIDRO WEST,1
ISABELA,DELFIN-ALBANO,RAGAN ALMACEN,1
ISABELA,DELFIN-ALBANO,RAGAN NORTE,1
ISABELA,DELFIN-ALBANO,RAGAN SUR (POB.),1
ISABELA,CORDON,SAGAT,1
ISABELA,ANGADANAN,RAMONA,1
ISABELA,ISABELA-SAN-ISIDRO,RAMOS EAST,1
ISABELA,ISABELA-SAN-ISIDRO,RAMOS WEST,1
ISABELA,ANGADANAN,RANCHO BASSIT,1
ISABELA,ISABELA-SAN-AGUSTIN,RANG-AY,1
ISABELA,ISABELA-CABATUAN,RANG-AY (CAGGONG),1
ISABELA,ANGADANAN,RANG-AYAN,1
ISABELA,ILAGAN,RANG-AYAN (BINTACAN),1
ISABELA,ISABELA-BURGOS,RANIAG,1
ISABELA,JONES,SAN JOSE,1
ISABELA,ISABELA-ROXAS,SAN JOSE,1
ISABELA,SAN-MARIANO,SAN JOSE,1
ISABELA,ISABELA-SAN-PABLO,SAN JOSE,1
ISABELA,ISABELA-SANTO-TOMAS,UAUANG-TULIAO,1
ISABELA,SAN-MARIANO,ZONE II (POB.),1
ISABELA,SAN-MARIANO,ZONE III (POB.),1
ISABELA,CAUAYAN-CITY,AMOBOCAN,1
ISABELA,SAN-MARIANO,UEG,1
ISABELA,TUMAUINI,UGAD,1
ISABELA,GAMU,UNION,1
ISABELA,ISABELA-LUNA,UNION KALINGA,1
ISABELA,GAMU,UPI,1
ISABELA,ISABELA-ALICIA,APANAY,1
ISABELA,ISABELA-ALICIA,VICTORIA,1
ISABELA,ISABELA-SAN-MATEO,VICTORIA,1
ISABELA,CAUAYAN-CITY,SINIPPIL,1
ISABELA,ILAGAN,SIPAY,1
ISABELA,ANGADANAN,VIGA,1
ISABELA,JONES,VILLA BELLO,1
ISABELA,ISABELA-QUIRINO,VILLA BULUSAN,1
ISABELA,ISABELA-ROXAS,VILLA CONCEPCION,1
ISABELA,ANGADANAN,VILLA DOMINGO,1
ISABELA,CAUAYAN-CITY,VILLA LUNA,1
ISABELA,ECHAGUE,ARABIAT,1
ISABELA,ISABELA-QUIRINO,VILLA MIGUEL (UGAK),1
ISABELA,ISABELA-AURORA,VILLA NUESA,1
ISABELA,SAN-GUILLERMO,VILLA REMEDIOS,1
ISABELA,PALANAN,VILLA ROBLES,0
ISABELA,SAN-GUILLERMO,VILLA TERESITA,1
ISABELA,CAUAYAN-CITY,VILLAFLOR,1
ISABELA,ISABELA-SAN-MATEO,VILLAFUERTE,1
ISABELA,CORDON,VILLAMARZO,1
ISABELA,CORDON,VILLAMIEMBAN,1
ISABELA,ISABELA-SAN-MANUEL,VILLANUEVA,1
ISABELA,DELFIN-ALBANO,SAN PATRICIO,1
ISABELA,ISABELA-AURORA,SARANAY,1
ISABELA,ISABELA-QUIRINO,VINTAR,1
ISABELA,ISABELA-SAN-AGUSTIN,VIRGONEZA,1
ISABELA,DELFIN-ALBANO,VISITACION,1
ISABELA,ILAGAN,TANGCUL,1
ISABELA,CORDON,TANGGAL,1
ISABELA,ISABELA-SANTA-MARIA,BANGAD,1
ISABELA,ECHAGUE,TUGUEGARAO,1
ISABELA,BENITO-SOLIVEN,YEBAN NORTE,1
ISABELA,ISABELA-AURORA,BANNAGAO,1
ISABELA,CORDON,TARINSING,1
ISABELA,ISABELA-SAN-MANUEL,BABANUANG,1
ISABELA,TUMAUINI,TUNGGUI,1
ISABELA,ISABELA-QUEZON,TUROD,1
ISABELA,CORDON,TUROD NORTE,1
ISABELA,CORDON,TUROD SUR,1
ISABELA,ISABELA-QUIRINO,LUNA,1
ISABELA,SANTIAGO-CITY,LUNA,1
ISABELA,ISABELA-ROXAS,LUNA (POB.),1
ISABELA,TUMAUINI,LANNA,1
ISABELA,ISABELA-ROXAS,LANTING,1
ISABELA,ISABELA-SAN-AGUSTIN,LAOAG,1
ISABELA,ISABELA-LUNA,LUYAO,1
ISABELA,ISABELA-CABATUAN,LUZON,1
ISABELA,JONES,LINAMANAN,1
ISABELA,CORDON,LAUREL (CENTRO NORTE),1
ISABELA,ISABELA-ALICIA,LINGLINGAY,1
ISABELA,CAUAYAN-CITY,LINGLINGAY,1
ISABELA,ECHAGUE,MABBAYAD,1
ISABELA,JONES,LINOMOT,1
ISABELA,ISABELA-AURORA,KALABAZA,1
ISABELA,GAMU,LENZON,1
ISABELA,TUMAUINI,LIWANAG,1
ISABELA,ANGADANAN,LIWLIWA,1
ISABELA,ISABELA-CABATUAN,LA PAZ,1
ISABELA,ANGADANAN,LA SUERTE,1
ISABELA,ISABELA-NAGUILIAN,LA UNION,1
ISABELA,CAUAYAN-CITY,LABINAB,1
ISABELA,REINA-MERCEDES,LABINAB PEQUENO (POB.),1
ISABELA,ANGADANAN,LOURDES (EL ESCANO),1
ISABELA,JONES,LACAB,1
ISABELA,ISABELA-ROXAS,IMBIAO,1
ISABELA,ILAGAN,IMELDA BLISS VILLAGE,1
ISABELA,ISABELA-LUNA,LALOG 2,1
ISABELA,BENITO-SOLIVEN,LUCBAN,1
ISABELA,ILAGAN,LULLUTAN,1
ISABELA,ISABELA-ALICIA,INANAMA,1
ISABELA,ANGADANAN,INGUD NORTE,1
ISABELA,ANGADANAN,INGUD SUR,1
ISABELA,ILAGAN,NANAGUAN,1
ISABELA,REINA-MERCEDES,NAPACCU GRANDE,1
ISABELA,ISABELA-QUEZON,MANGGA,1
ISABELA,BENITO-SOLIVEN,MAKINDOL,1
ISABELA,ISABELA-QUEZON,MINAGBAG,1
ISABELA,ISABELA-NAGUILIAN,MINALLO,1
ISABELA,ISABELA-NAGUILIAN,MINANGA,1
ISABELA,SAN-MARIANO,MINANGA,1
ISABELA,ISABELA-SAN-PABLO,MINANGA NORTE,1
ISABELA,CAUAYAN-CITY,MINANTE II,1
ISABELA,BENITO-SOLIVEN,NEW MAGSAYSAY,1
ISABELA,ISABELA-SAN-AGUSTIN,MAPALAD,1
ISABELA,JONES,MINURI,1
ISABELA,ILAGAN,MALALAM,1
ISABELA,TUMAUINI,MALAMAG EAST,1
ISABELA,JONES,MALANNIT,1
ISABELA,CAUAYAN-CITY,MARABULIG I,1
ISABELA,ILAGAN,MARANA I,1
ISABELA,ILAGAN,MARANA II,1
ISABELA,SAN-MARIANO,MARANNAO,1
ISABELA,ANGADANAN,MALASIN,1
ISABELA,ISABELA-AURORA,MALASIN,1
ISABELA,ISABELA-BURGOS,MALASIN,1
ISABELA,ILAGAN,MALASIN (ANGELES),1
ISABELA,ISABELA-SAN-MATEO,MARASAT GRANDE,1
ISABELA,ISABELA-SAN-MATEO,MARASAT PEQUENO,1
ISABELA,ISABELA-ROXAS,MARCOS,1
ISABELA,CABAGAN,NGARAG,1
ISABELA,PALANAN,MARIKIT,0
ISABELA,ANGADANAN,MACALAUAT,1
ISABELA,ECHAGUE,MALIGAYA,1
ISABELA,MALLIG,MALIGAYA,1
ISABELA,PALANAN,MALIGAYA,0
ISABELA,ISABELA-SANTA-MARIA,MOZZOZZIN NORTH,1
ISABELA,ISABELA-SANTA-MARIA,MOZZOZZIN SUR,1
ISABELA,ISABELA-LUNA,MACANAO,1
ISABELA,ISABELA-SAN-AGUSTIN,MASAYA NORTE,1
ISABELA,SANTIAGO-CITY,NABBUAN,1
ISABELA,SAN-MARIANO,MACAYUCAYU,1
ISABELA,ISABELA-LUNA,MACUGAY,1
ISABELA,SAN-MARIANO,MALLABO,1
ISABELA,REINA-MERCEDES,MALLALATANG TUNGGUI,1
ISABELA,CABAGAN,MASIPI EAST,1
ISABELA,CABAGAN,MASIPI WEST,1
ISABELA,ISABELA-ALICIA,MATAAS NA KAHOY,1
ISABELA,BENITO-SOLIVEN,NACALMA,1
ISABELA,ISABELA-SANTA-MARIA,NAGANACAN,1
ISABELA,CAUAYAN-CITY,NAGCAMPEGAN,1
ISABELA,BENITO-SOLIVEN,MALUNO SUR,1
ISABELA,SANTIAGO-CITY,MALVAR,1
ISABELA,CAUAYAN-CITY,NAGRUMBUAN,1
ISABELA,CABAGAN,MAGASSI,1
ISABELA,ISABELA-CABATUAN,MAGDALENA,1
ISABELA,ISABELA-LUNA,MAMBABANGA,1
ISABELA,SAN-GUILLERMO,NAKAR,1
ISABELA,TUMAUINI,NAMNAMA,1
ISABELA,CAUAYAN-CITY,MANAOAG,1
ISABELA,ISABELA-QUIRINO,MANAOAG,1
ISABELA,ILAGAN,MANARING,1
ISABELA,ISABELA-NAGUILIAN,MANARING,1
ISABELA,ISABELA-SAN-MANUEL,DISTRICT 4 (POB.),1
ISABELA,CAUAYAN-CITY,DISTRICT I (POB.),1
ISABELA,GAMU,DISTRICT I (POB.),1
ISABELA,REINA-MERCEDES,DISTRICT I (POB.),1
ISABELA,BENITO-SOLIVEN,DISTRICT II (POB.),1
ISABELA,CAUAYAN-CITY,DISTRICT II (POB.),1
ISABELA,GAMU,DISTRICT II (POB.),1
